,frame-init,frame-end,video-frames,time-init,time-end,video-seconds,score,name
235019,78,479,750,2.60,15.94,24.96,0.662552535533905,AIYFU
235008,212,372,750,7.06,12.38,24.96,0.5776247382164001,AIYFU
235033,366,499,750,12.18,16.61,24.96,0.5574759840965271,AIYFU
235046,233,304,902,7.76,10.12,30.04,0.7118121385574341,T8XGN
235068,246,444,902,8.19,14.79,30.04,0.6930399537086487,T8XGN
235040,214,387,902,7.13,12.89,30.04,0.6817435026168823,T8XGN
235097,360,501,969,11.98,16.67,32.25,0.721154510974884,SRHJV
235083,71,482,969,2.36,16.04,32.25,0.5434363484382629,SRHJV
235091,175,236,969,5.82,7.85,32.25,0.5311153531074524,SRHJV
235132,210,307,307,8.72,12.75,12.75,0.8094528913497925,ZYLTE
235115,47,307,307,1.95,12.75,12.75,0.734158992767334,ZYLTE
235104,174,307,307,7.23,12.75,12.75,0.7336330413818359,ZYLTE
235164,207,501,1014,6.89,16.68,33.75,0.7793967723846436,9W63D
235136,163,503,1014,5.43,16.74,33.75,0.7394223213195801,9W63D
235147,62,464,1014,2.06,15.44,33.75,0.7273101210594177,9W63D
235179,54,318,318,2.24,13.21,13.21,0.6541455984115601,U5CDS
235196,259,318,318,10.76,13.21,13.21,0.551239013671875,U5CDS
235173,33,179,318,1.37,7.44,13.21,0.493665874004364,U5CDS
235221,28,83,900,0.93,2.76,29.96,0.5998365879058838,EJPO8
235220,411,502,900,13.68,16.71,29.96,0.42348721623420715,EJPO8
235225,380,496,900,12.65,16.51,29.96,0.39176082611083984,EJPO8
235257,337,501,920,11.23,16.70,30.67,0.7972410321235657,O8DER
235239,319,434,920,10.63,14.47,30.67,0.738975465297699,O8DER
235260,265,480,920,8.83,16.00,30.67,0.6907642483711243,O8DER
235264,155,476,718,6.49,19.94,30.08,0.7333844900131226,DPBID
235275,43,434,718,1.80,18.18,30.08,0.6903541088104248,DPBID
235281,139,370,718,5.82,15.50,30.08,0.6816155314445496,DPBID
235296,179,461,616,5.96,15.34,20.50,0.7478851079940796,MX0CO
235324,220,471,616,7.32,15.67,20.50,0.7451506853103638,MX0CO
235307,60,462,616,2.00,15.38,20.50,0.7403358221054077,MX0CO
235356,238,397,397,7.92,13.21,13.21,0.7731080055236816,PW9P0
235328,187,397,397,6.22,13.21,13.21,0.7291005849838257,PW9P0
235339,74,397,397,2.46,13.21,13.21,0.7174955606460571,PW9P0
235366,230,296,908,7.66,9.86,30.25,0.6253775358200073,6JKD6
235381,19,96,908,0.63,3.20,30.25,0.6153558492660522,6JKD6
235385,362,502,908,12.06,16.72,30.25,0.5912840366363525,6JKD6
235403,58,454,938,1.93,15.13,31.25,0.7369409799575806,VCV6A
235420,197,496,938,6.56,16.52,31.25,0.7002826929092407,VCV6A
235416,9,364,938,0.30,12.13,31.25,0.6992782354354858,VCV6A
235444,449,499,971,14.95,16.61,32.33,0.6731880903244019,6TJVS
235443,190,221,971,6.33,7.36,32.33,0.6083774566650391,6TJVS
235436,173,206,971,5.76,6.86,32.33,0.515469491481781,6TJVS
235481,378,494,1010,12.58,16.44,33.62,0.6477711200714111,EOAR1
235462,227,295,1010,7.56,9.82,33.62,0.6140409708023071,EOAR1
235467,59,467,1010,1.96,15.55,33.62,0.6078609228134155,EOAR1
235499,67,170,170,2.21,5.62,5.62,0.7101485729217529,T2S96
235505,121,170,170,4.00,5.62,5.62,0.6797503232955933,T2S96
235512,16,170,170,0.53,5.62,5.62,0.6285982131958008,T2S96
235539,169,239,979,5.63,7.96,32.62,0.6379795670509338,IGOQK
235524,57,149,979,1.90,4.96,32.62,0.5862565040588379,IGOQK
235537,160,328,979,5.33,10.93,32.62,0.5823743343353271,IGOQK
235564,136,249,961,4.53,8.29,32.00,0.6985733509063721,M1GW9
235577,352,500,961,11.72,16.65,32.00,0.660863995552063,M1GW9
235563,68,475,961,2.26,15.82,32.00,0.6210314035415649,M1GW9
235609,329,502,711,13.15,20.07,28.42,0.8098160028457642,A3AV0
235604,362,503,711,14.47,20.11,28.42,0.6662874221801758,A3AV0
235591,289,502,711,11.55,20.07,28.42,0.6377742886543274,A3AV0
235641,397,471,1002,13.23,15.69,33.38,0.6821733713150024,8PL34
235636,440,499,1002,14.66,16.62,33.38,0.6794638633728027,8PL34
235635,183,234,1002,6.10,7.80,33.38,0.6488229036331177,8PL34
235659,67,477,763,2.79,19.85,31.75,0.5866146087646484,BLBJY
235669,7,101,763,0.29,4.20,31.75,0.5680381059646606,BLBJY
235676,248,506,763,10.32,21.06,31.75,0.5181423425674438,BLBJY
235705,358,499,824,14.43,20.11,33.21,0.7646385431289673,8VDZ7
235700,400,499,824,16.12,20.11,33.21,0.7198406457901001,8VDZ7
235691,70,477,824,2.82,19.22,33.21,0.5979654788970947,8VDZ7
235718,221,294,922,7.37,9.81,30.75,0.6554754972457886,NU4XA
235723,55,461,922,1.83,15.38,30.75,0.6049120426177979,NU4XA
235737,353,502,922,11.77,16.74,30.75,0.5723342895507812,NU4XA
235772,229,437,437,15.57,29.71,29.71,0.7735826969146729,WYCRK
235755,71,437,437,4.83,29.71,29.71,0.709300696849823,WYCRK
235744,181,437,437,12.31,29.71,29.71,0.6998711228370667,WYCRK
235785,133,174,558,4.43,5.79,18.58,0.5121469497680664,08EPO
235797,10,73,558,0.33,2.43,18.58,0.4908311367034912,08EPO
235784,5,47,558,0.17,1.56,18.58,0.4820396304130554,08EPO
235828,377,504,825,12.57,16.80,27.50,0.6192542910575867,IQSWM
235833,356,503,825,11.87,16.77,27.50,0.587738573551178,IQSWM
235810,187,252,825,6.23,8.40,27.50,0.4402931332588196,IQSWM
235851,56,461,797,2.24,18.41,31.83,0.6732407212257385,KL68V
235840,175,449,797,6.99,17.93,31.83,0.6503641605377197,KL68V
235868,244,461,797,9.74,18.41,31.83,0.5957530736923218,KL68V
235898,95,121,156,10.48,13.35,17.21,0.7121614217758179,R5CWJ
235876,66,93,156,7.28,10.26,17.21,0.6906550526618958,R5CWJ
235875,106,134,156,11.69,14.78,17.21,0.6870155930519104,R5CWJ
235929,399,467,467,26.55,31.08,31.08,0.7002960443496704,TUVM8
235908,62,110,467,4.13,7.32,31.08,0.6964343786239624,TUVM8
235912,5,39,467,0.33,2.60,31.08,0.6950259208679199,TUVM8
235947,76,476,1356,2.53,15.87,45.21,0.6832392811775208,EO6OI
235964,214,467,1356,7.13,15.57,45.21,0.6609470248222351,EO6OI
235941,53,252,1356,1.77,8.40,45.21,0.6526732444763184,EO6OI
235996,214,496,1395,7.22,16.74,47.08,0.7700099945068359,L7HA6
235968,153,496,1395,5.16,16.74,47.08,0.7696606516838074,L7HA6
235975,254,498,1395,8.57,16.81,47.08,0.7058438062667847,L7HA6
236025,427,487,798,14.22,16.22,26.58,0.7749693989753723,RF4OI
236020,438,496,798,14.59,16.52,26.58,0.7537329196929932,RF4OI
236008,8,45,798,0.27,1.50,26.58,0.6811951398849487,RF4OI
236060,266,445,1052,10.63,17.78,42.04,0.7440372705459595,8BCI8
236039,303,434,1052,12.11,17.34,42.04,0.6883026361465454,8BCI8
236043,69,469,1052,2.76,18.74,42.04,0.6874784231185913,8BCI8
236075,61,471,913,2.03,15.69,30.42,0.5798222422599792,Q37OS
236069,29,223,913,0.97,7.43,30.42,0.5328817367553711,Q37OS
236068,30,166,913,1.00,5.53,30.42,0.5269876718521118,Q37OS
236124,216,490,921,7.20,16.34,30.71,0.8004847764968872,H69BE
236103,248,492,921,8.27,16.41,30.71,0.7565260529518127,H69BE
236096,158,495,921,5.27,16.51,30.71,0.7304477691650391,H69BE
236133,43,208,1050,1.79,8.68,43.83,0.6068311333656311,ARCUY
236132,43,145,1050,1.79,6.05,43.83,0.6046609878540039,ARCUY
236153,365,503,1050,15.24,21.00,43.83,0.580580472946167,ARCUY
236181,6,78,195,0.24,3.10,7.75,0.5530628561973572,1Q5ST
236168,2,51,195,0.08,2.03,7.75,0.4463881254196167,1Q5ST
236179,182,195,195,7.23,7.75,7.75,0.36617031693458557,1Q5ST
236217,334,498,608,11.12,16.59,20.25,0.7374995350837708,MLLVP
236199,309,461,608,10.29,15.35,20.25,0.721580982208252,MLLVP
236220,241,485,608,8.03,16.15,20.25,0.6178851127624512,MLLVP
236241,155,360,774,5.16,12.00,25.79,0.7125252485275269,4FS34
236248,7,354,774,0.23,11.80,25.79,0.6853808164596558,4FS34
236224,161,474,774,5.36,15.79,25.79,0.6690337061882019,4FS34
236260,51,125,911,1.74,4.25,31.00,0.6596590280532837,5AEB8
236277,20,104,911,0.68,3.54,31.00,0.6450483798980713,5AEB8
236267,51,463,911,1.74,15.76,31.00,0.6056144833564758,5AEB8
236308,393,488,488,20.63,25.62,25.62,0.6681819558143616,SP1QS
236313,370,488,488,19.43,25.62,25.62,0.6365864872932434,SP1QS
236309,14,86,488,0.73,4.51,25.62,0.5613918900489807,SP1QS
236345,378,497,949,12.58,16.54,31.58,0.7108713388442993,YBO6N
236340,389,501,949,12.94,16.67,31.58,0.6500550508499146,YBO6N
236331,57,464,949,1.90,15.44,31.58,0.6313068270683289,YBO6N
236364,121,276,951,4.04,9.23,31.79,0.6516796350479126,09QI0
236378,99,158,951,3.31,5.28,31.79,0.5696951150894165,09QI0
236363,62,473,951,2.07,15.81,31.79,0.561401903629303,09QI0
236412,216,486,910,7.20,16.20,30.33,0.6852301359176636,U1B27
236395,63,472,910,2.10,15.73,30.33,0.6614365577697754,U1B27
236409,320,506,910,10.67,16.86,30.33,0.5902247428894043,U1B27
236436,441,497,970,14.70,16.56,32.33,0.6999621391296387,F8E8C
236428,169,220,970,5.63,7.33,32.33,0.654328465461731,F8E8C
236423,367,421,970,12.23,14.03,32.33,0.6270608305931091,F8E8C
236457,119,225,1012,3.96,7.49,33.71,0.724006175994873,6YH19
236460,119,266,1012,3.96,8.86,33.71,0.6805428266525269,6YH19
236459,82,482,1012,2.73,16.06,33.71,0.6345447897911072,6YH19
236491,76,479,1011,2.53,15.97,33.71,0.6948877573013306,1R9XW
236505,364,508,1011,12.14,16.94,33.71,0.6197422742843628,1R9XW
236484,34,138,1011,1.13,4.60,33.71,0.6194148659706116,1R9XW
236523,69,475,973,2.27,15.66,32.08,0.6691511869430542,HZCXV
236537,367,502,973,12.10,16.55,32.08,0.5935394763946533,HZCXV
236532,412,502,973,13.58,16.55,32.08,0.5629489421844482,HZCXV
236552,5,35,529,0.28,1.97,29.75,0.6710547208786011,2QYZA
236564,455,496,529,25.59,27.89,29.75,0.6615408658981323,2QYZA
236561,225,271,529,12.65,15.24,29.75,0.5503957271575928,2QYZA
236596,383,505,855,12.75,16.81,28.46,0.6171426773071289,CXO6P
236601,371,501,855,12.35,16.68,28.46,0.609441876411438,CXO6P
236587,57,468,855,1.90,15.58,28.46,0.5146307945251465,CXO6P
236636,207,492,738,6.89,16.39,24.58,0.7297033071517944,NU09Z
236619,52,454,738,1.73,15.12,24.58,0.7041406035423279,NU09Z
236608,133,493,738,4.43,16.42,24.58,0.6460793018341064,NU09Z
236668,235,450,775,7.83,15.00,25.83,0.5882343053817749,3S70A
236651,79,480,775,2.63,16.00,25.83,0.5826095342636108,3S70A
236652,116,300,775,3.87,10.00,25.83,0.5388495922088623,3S70A
236692,419,500,708,13.95,16.65,23.58,0.6229085922241211,73J9F
236693,8,85,708,0.27,2.83,23.58,0.5151944160461426,73J9F
236676,28,132,708,0.93,4.40,23.58,0.39972764253616333,73J9F
236716,153,237,1200,5.33,8.25,41.79,0.5569123029708862,44Y6S
236715,86,493,1200,2.99,17.17,41.79,0.555560290813446,44Y6S
236724,398,505,1200,13.86,17.59,41.79,0.5540305376052856,44Y6S
236747,42,75,75,4.06,7.25,7.25,0.5615506768226624,3CKXF
236757,5,75,75,0.48,7.25,7.25,0.4451684355735779,3CKXF
236740,8,75,75,0.77,7.25,7.25,0.35594484210014343,3CKXF
236789,10,78,664,0.42,3.24,27.62,0.5401229858398438,R9382
236776,6,49,664,0.25,2.04,27.62,0.5217906832695007,R9382
236795,300,365,664,12.48,15.18,27.62,0.3965704143047333,R9382
236811,53,451,1129,1.77,15.03,37.62,0.7637951374053955,57NFY
236800,173,483,1129,5.76,16.09,37.62,0.7164450883865356,57NFY
236828,226,490,1129,7.53,16.33,37.62,0.7050026655197144,57NFY
236844,157,232,357,15.66,23.15,35.62,0.7227441072463989,GM4UP
236853,5,88,357,0.50,8.78,35.62,0.5939927101135254,GM4UP
236851,167,230,357,16.66,22.95,35.62,0.5800044536590576,GM4UP
236889,386,500,974,12.85,16.64,32.42,0.7427176237106323,A0ZW3
236884,416,501,974,13.85,16.68,32.42,0.6936326026916504,A0ZW3
236883,188,238,974,6.26,7.92,32.42,0.668704092502594,A0ZW3
236921,374,398,398,22.79,24.25,24.25,0.6779837012290955,UU2LH
236902,253,298,398,15.42,18.16,24.25,0.6395020484924316,UU2LH
236923,323,365,398,19.68,22.24,24.25,0.6373988389968872,UU2LH
236939,69,466,932,2.30,15.52,31.04,0.6531167030334473,320VL
236937,118,205,932,3.93,6.83,31.04,0.6195735335350037,320VL
236956,262,435,932,8.73,14.49,31.04,0.6062670350074768,320VL
236985,394,495,1029,13.26,16.65,34.62,0.6712793707847595,A3MOW
236980,421,502,1029,14.16,16.89,34.62,0.6383483409881592,A3MOW
236972,159,214,1029,5.35,7.20,34.62,0.46809613704681396,A3MOW
237003,71,473,764,2.37,15.76,25.46,0.7253921031951904,XVEM8
236992,146,484,764,4.87,16.13,25.46,0.7175537347793579,XVEM8
237020,224,484,764,7.46,16.13,25.46,0.701381266117096,XVEM8
237052,232,480,908,7.73,15.99,30.25,0.6791443228721619,BVX8X
237049,328,504,908,10.93,16.79,30.25,0.6227518916130066,BVX8X
237053,235,352,908,7.83,11.73,30.25,0.5830093026161194,BVX8X
237073,199,330,906,6.64,11.00,30.21,0.8179963827133179,34BYN
237062,211,311,906,7.04,10.37,30.21,0.689736008644104,34BYN
237076,418,501,906,13.94,16.71,30.21,0.6079343557357788,34BYN
237099,63,465,958,2.12,15.67,32.29,0.6602897047996521,7QWL3
237116,278,428,958,9.37,14.43,32.29,0.626905083656311,7QWL3
237115,299,384,958,10.08,12.94,32.29,0.5911931395530701,7QWL3
237129,121,195,511,7.26,11.70,30.67,0.6789988279342651,77KWE
237149,265,336,511,15.91,20.17,30.67,0.6473886966705322,77KWE
237140,418,495,511,25.09,29.71,30.67,0.6227468252182007,77KWE
237172,442,498,527,17.65,19.88,21.04,0.6620177626609802,DZ1VH
237177,406,491,527,16.21,19.60,21.04,0.6336873769760132,DZ1VH
237171,178,227,527,7.11,9.06,21.04,0.5949361324310303,DZ1VH
237195,72,473,784,2.40,15.76,26.12,0.7131965160369873,0R0DJ
237204,412,502,784,13.73,16.72,26.12,0.5843816995620728,0R0DJ
237209,382,500,784,12.73,16.66,26.12,0.5593557357788086,0R0DJ
237241,382,456,899,12.71,15.18,29.92,0.7399216890335083,JQW5G
237218,196,254,899,6.52,8.45,29.92,0.6352988481521606,JQW5G
237245,278,339,899,9.25,11.28,29.92,0.6323439478874207,JQW5G
237259,45,447,907,1.50,14.89,30.21,0.6602246761322021,MU6UQ
237248,196,409,907,6.53,13.62,30.21,0.6441588401794434,MU6UQ
237254,221,312,907,7.36,10.39,30.21,0.6205748915672302,MU6UQ
237308,191,303,303,12.68,20.12,20.12,0.7672437429428101,FZBK6
237280,141,303,303,9.36,20.12,20.12,0.7485795021057129,FZBK6
237291,49,303,303,3.25,20.12,20.12,0.7083122134208679,FZBK6
237337,383,495,887,12.77,16.51,29.58,0.7318640351295471,JF36Q
237324,112,286,887,3.74,9.54,29.58,0.7146275043487549,JF36Q
237332,404,499,887,13.47,16.64,29.58,0.6968687176704407,JF36Q
237371,313,369,938,10.43,12.29,31.25,0.709201455116272,EWO2A
237364,446,500,938,14.86,16.66,31.25,0.49106597900390625,EWO2A
237351,350,400,938,11.66,13.33,31.25,0.46929338574409485,EWO2A
237404,235,447,472,15.64,29.76,31.42,0.7375875115394592,EG1MY
237387,83,472,472,5.53,31.42,31.42,0.7042168974876404,EG1MY
237383,282,432,472,18.77,28.76,31.42,0.6853089332580566,EG1MY
237437,246,332,916,8.20,11.07,30.54,0.6393465399742126,CA8KS
237414,233,304,916,7.77,10.14,30.54,0.6071904897689819,CA8KS
237419,55,465,916,1.83,15.50,30.54,0.5937883853912354,CA8KS
237465,387,493,1033,15.48,19.72,41.33,0.7024888396263123,TI9JB
237468,279,436,1033,11.16,17.44,41.33,0.6694468259811401,TI9JB
237451,81,479,1033,3.24,19.16,41.33,0.6659001111984253,TI9JB
237476,57,138,948,1.90,4.60,31.58,0.6552007794380188,1T8RK
237483,56,467,948,1.87,15.56,31.58,0.6521151065826416,1T8RK
237477,52,179,948,1.73,5.96,31.58,0.6243449449539185,1T8RK
237524,403,502,948,13.91,17.32,32.71,0.5895177125930786,FZIW9
237515,86,484,948,2.97,16.70,32.71,0.5670231580734253,FZIW9
237529,363,501,948,12.53,17.29,32.71,0.5660527348518372,FZIW9
237564,288,436,852,9.91,15.01,29.33,0.6640984416007996,K8ZIK
237547,71,477,852,2.44,16.42,29.33,0.61346435546875,K8ZIK
237543,332,424,852,11.43,14.60,29.33,0.6083897948265076,K8ZIK
237593,400,486,660,13.33,16.20,22.00,0.7208541631698608,M23X2
237588,426,496,660,14.20,16.53,22.00,0.6927826404571533,M23X2
237580,159,216,660,5.30,7.20,22.00,0.6755114793777466,M23X2
237606,243,316,1051,8.09,10.52,35.00,0.7956342697143555,XHB9U
237629,258,340,1051,8.59,11.32,35.00,0.7683974504470825,XHB9U
237621,18,101,1051,0.60,3.36,35.00,0.7249947786331177,XHB9U
237632,157,225,225,5.21,7.46,7.46,0.7596510648727417,CN480
237649,163,225,225,5.40,7.46,7.46,0.7347869873046875,CN480
237660,194,225,225,6.43,7.46,7.46,0.7325050830841064,CN480
237689,344,487,758,14.88,21.07,32.79,0.6799843311309814,4ZN66
237676,138,247,758,5.97,10.68,32.79,0.6470572352409363,4ZN66
237671,318,428,758,13.76,18.51,32.79,0.6094073057174683,4ZN66
237725,254,281,281,24.70,27.33,27.33,0.6713351607322693,BVBZF
237707,31,281,281,3.02,27.33,27.33,0.6425599455833435,BVBZF
237696,217,281,281,21.11,27.33,27.33,0.628388524055481,BVBZF
237753,375,493,854,12.48,16.41,28.42,0.6967706084251404,7MI5Z
237748,433,500,854,14.41,16.64,28.42,0.6641083359718323,7MI5Z
237735,340,422,854,11.31,14.04,28.42,0.6500771641731262,7MI5Z
237769,117,203,728,4.87,8.46,30.33,0.677217960357666,80E3X
237771,96,489,728,4.00,20.37,30.33,0.594016969203949,80E3X
237785,342,500,728,14.25,20.83,30.33,0.5879154801368713,80E3X
237813,30,91,913,1.00,3.03,30.42,0.714396059513092,I4K7B
237800,16,63,913,0.53,2.10,30.42,0.6469751596450806,I4K7B
237798,240,297,913,8.00,9.90,30.42,0.646589994430542,I4K7B
237831,332,414,558,16.56,20.65,27.83,0.7284839153289795,RF39W
237830,206,303,558,10.27,15.11,27.83,0.6774014234542847,RF39W
237849,370,479,558,18.45,23.89,27.83,0.6603395938873291,RF39W
237865,100,238,1058,3.39,8.07,35.88,0.7497884631156921,Y5VGQ
237867,91,479,1058,3.09,16.24,35.88,0.7148834466934204,Y5VGQ
237881,323,499,1058,10.95,16.92,35.88,0.6789427995681763,Y5VGQ
237899,62,466,1362,2.07,15.54,45.42,0.7038898468017578,I5LAC
237913,331,508,1362,11.04,16.94,45.42,0.6744440793991089,I5LAC
237912,13,344,1362,0.43,11.47,45.42,0.5857385396957397,I5LAC
237948,240,438,885,7.99,14.58,29.46,0.8093004822731018,AYMCZ
237925,56,207,885,1.86,6.89,29.46,0.758507490158081,AYMCZ
237924,45,170,885,1.50,5.66,29.46,0.7390630841255188,AYMCZ
237980,210,306,306,20.39,29.71,29.71,0.6986627578735352,FZ0LU
237963,69,306,306,6.70,29.71,29.71,0.6886719465255737,FZ0LU
237952,148,306,306,14.37,29.71,29.71,0.6683940291404724,FZ0LU
237995,41,440,903,1.37,14.66,30.08,0.6920334100723267,RKCKK
238009,349,501,903,11.63,16.69,30.08,0.6053451895713806,RKCKK
237984,186,411,903,6.20,13.69,30.08,0.6017037034034729,RKCKK
238027,83,205,205,2.75,6.79,6.79,0.7108993530273438,7K163
238016,177,205,205,5.86,6.79,6.79,0.5956575870513916,7K163
238025,105,205,205,3.48,6.79,6.79,0.5408418774604797,7K163
238068,431,500,1178,14.38,16.68,39.29,0.6946494579315186,VAIVN
238073,407,484,1178,13.57,16.14,39.29,0.6874140501022339,VAIVN
238075,312,375,1178,10.41,12.51,39.29,0.6726512312889099,VAIVN
238091,44,318,318,1.47,10.62,10.62,0.674138069152832,ZOK5T
238080,195,318,318,6.51,10.62,10.62,0.6274277567863464,ZOK5T
238101,6,101,318,0.20,3.37,10.62,0.5071578621864319,ZOK5T
238123,79,478,787,2.63,15.92,26.21,0.6667172908782959,D7LMI
238137,348,503,787,11.59,16.75,26.21,0.6552733778953552,D7LMI
238124,131,266,787,4.36,8.86,26.21,0.6213736534118652,D7LMI
238169,377,488,1041,12.56,16.25,34.67,0.7431569695472717,KFOX4
238151,333,427,1041,11.09,14.22,34.67,0.7408484816551208,KFOX4
238172,297,432,1041,9.89,14.39,34.67,0.7094123363494873,KFOX4
238201,347,503,1496,12.15,17.61,52.38,0.7074239253997803,XVNJC
238204,263,452,1496,9.21,15.83,52.38,0.6895858645439148,XVNJC
238183,324,435,1496,11.34,15.23,52.38,0.6250995993614197,XVNJC
238220,98,328,1698,3.27,10.93,56.58,0.6144916415214539,7Z69Y
238217,96,291,1698,3.20,9.70,56.58,0.583702802658081,7Z69Y
238225,141,355,1698,4.70,11.83,56.58,0.5413110852241516,7Z69Y
238268,235,454,923,7.83,15.13,30.75,0.8484030365943909,E9FY2
238269,234,379,923,7.80,12.63,30.75,0.6875288486480713,E9FY2
238247,260,460,923,8.66,15.33,30.75,0.6574689149856567,E9FY2
238297,402,481,821,13.38,16.01,27.33,0.7237870693206787,99XHN
238279,362,418,821,12.05,13.91,27.33,0.6589745283126831,99XHN
238292,422,497,821,14.05,16.54,27.33,0.6437627077102661,99XHN
238321,201,281,740,8.37,11.71,30.83,0.7679458856582642,IK4Q8
238324,410,493,740,17.08,20.54,30.83,0.6825371384620667,IK4Q8
238311,340,417,740,14.17,17.37,30.83,0.6754071712493896,IK4Q8
238353,202,312,862,7.53,11.63,32.12,0.7544130086898804,IDW61
238361,394,478,862,14.68,17.81,32.12,0.7213445901870728,IDW61
238342,222,306,862,8.27,11.40,32.12,0.6628777980804443,IDW61
238397,264,333,915,8.81,11.11,30.54,0.7823164463043213,DKTVI
238374,247,310,915,8.24,10.35,30.54,0.7661360502243042,DKTVI
238393,367,494,915,12.25,16.49,30.54,0.717968225479126,DKTVI
238411,84,484,811,2.80,16.14,27.04,0.6563951969146729,ENA3F
238428,274,436,811,9.14,14.54,27.04,0.6470401287078857,ENA3F
238425,346,503,811,11.54,16.77,27.04,0.5939890146255493,ENA3F
238449,210,290,996,6.99,9.66,33.17,0.6762861013412476,WMR4G
238457,389,487,996,12.95,16.22,33.17,0.6433658599853516,WMR4G
238438,230,297,996,7.66,9.89,33.17,0.5963525772094727,WMR4G
238471,316,432,864,12.62,17.25,34.50,0.7549135684967041,9C4JX
238469,62,206,864,2.48,8.23,34.50,0.7329391241073608,9C4JX
238489,350,500,864,13.98,19.97,34.50,0.6944839954376221,9C4JX
238524,222,460,629,8.87,18.37,25.12,0.6987286806106567,RZNSM
238507,60,467,629,2.40,18.65,25.12,0.6049387454986572,RZNSM
238496,174,471,629,6.95,18.81,25.12,0.5838625431060791,RZNSM
238548,423,499,588,17.60,20.76,24.46,0.6335077285766602,OYNBC
238553,389,494,588,16.18,20.55,24.46,0.586044430732727,OYNBC
238549,12,68,588,0.50,2.83,24.46,0.5469642877578735,OYNBC
238571,71,476,996,2.37,15.87,33.21,0.6976093053817749,FSHB7
238588,233,491,996,7.77,16.37,33.21,0.6383076906204224,FSHB7
238585,315,509,996,10.50,16.97,33.21,0.6015744209289551,FSHB7
238603,70,477,995,2.34,15.98,33.33,0.5631345510482788,WBATR
238597,47,217,995,1.57,7.27,33.33,0.5552610158920288,WBATR
238612,397,503,995,13.30,16.85,33.33,0.5479823350906372,WBATR
238644,431,501,951,14.35,16.68,31.67,0.6713581085205078,7ZUE1
238649,402,493,951,13.39,16.42,31.67,0.6210357546806335,7ZUE1
238645,17,78,951,0.57,2.60,31.67,0.5826067328453064,7ZUE1
